# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
3.204475,-0.0433,0.8621,0.6979,1.11
3.206540,-0.0432,0.8562,0.6828,1.10
3.211150,-0.0320,0.8386,0.6516,1.06
3.211317,-0.0311,0.8367,0.6238,1.04
3.212645,-0.0374,0.8416,0.6097,1.04
3.215549,-0.0496,0.8469,0.6083,1.04
3.216901,-0.0653,0.8557,0.6019,1.05
3.218888,-0.0775,0.8615,0.5892,1.05
3.223267,-0.0858,0.8639,0.5766,1.04
3.223361,-0.0916,0.8687,0.5678,1.04
3.225065,-0.0946,0.8780,0.5654,1.05
3.227120,-0.0975,0.8844,0.5594,1.05
3.229222,-0.0946,0.8868,0.5497,1.05
3.233443,-0.0975,0.8873,0.5380,1.04
3.233509,-0.1019,0.8853,0.5263,1.03
3.235563,-0.1053,0.8863,0.5137,1.03
3.237963,-0.1054,0.8844,0.4990,1.02
3.239603,-0.1132,0.8868,0.4878,1.02
3.245571,-0.1215,0.8931,0.4766,1.02
3.248121,-0.1371,0.9068,0.4357,1.02
3.250407,-0.1391,0.9101,0.4210,1.01
3.252206,-0.1410,0.9145,0.4083,1.01
3.256849,-0.1425,0.9218,0.3985,1.01
3.256943,-0.1420,0.9258,0.3912,1.02
3.258507,-0.1401,0.9292,0.3844,1.02
3.260804,-0.1338,0.9356,0.3770,1.02
3.262528,-0.1382,0.9424,0.3809,1.03
3.268038,-0.1372,0.9463,0.3804,1.03
3.268190,-0.1367,0.9516,0.3803,1.03
3.268780,-0.1338,0.9527,0.3833,1.04
3.270761,-0.1265,0.9546,0.3857,1.04
3.273034,-0.1192,0.9512,0.3940,1.04
3.279288,-0.1114,0.9483,0.4018,1.04
3.281513,-0.0918,0.9356,0.4403,1.04
3.285344,-0.0855,0.9430,0.4822,1.06
3.290347,-0.0752,0.9435,0.4968,1.07
3.294174,-0.0367,0.9480,0.5294,1.09
3.295715,-0.0225,0.9446,0.5411,1.09
3.301582,-0.0123,0.9417,0.5601,1.10
3.303940,0.0097,0.9272,0.6278,1.12
3.306119,0.0190,0.9228,0.6478,1.13
3.312609,0.0263,0.9189,0.6673,1.14
3.316762,0.0537,0.8989,0.7376,1.16
3.318488,0.0562,0.8965,0.7522,1.17
3.323982,0.0577,0.8902,0.7648,1.18
3.326803,0.0679,0.8775,0.7985,1.19
3.328767,0.0689,0.8745,0.8044,1.19
3.334905,0.0714,0.8716,0.8078,1.19
3.337167,0.0670,0.8574,0.7976,1.17
3.339759,0.0626,0.8565,0.7918,1.17
3.346278,0.0577,0.8545,0.7830,1.16
3.350399,0.0324,0.8535,0.7353,1.13
3.351553,0.0226,0.8505,0.7183,1.11
3.356400,0.0124,0.8500,0.7032,1.10
3.356465,0.0016,0.8480,0.6867,1.09
3.357770,-0.0086,0.8446,0.6667,1.08
3.359778,-0.0194,0.8411,0.6477,1.06
3.362020,-0.0277,0.8357,0.6317,1.05
3.367306,-0.0349,0.8308,0.6156,1.03
3.370160,-0.0471,0.8137,0.5771,1.00
3.372536,-0.0491,0.8068,0.5635,0.99
3.374260,-0.0519,0.8010,0.5514,0.97
3.379016,-0.0534,0.7956,0.5383,0.96
3.379101,-0.0544,0.7898,0.5265,0.95
3.380556,-0.0554,0.7873,0.5154,0.94
3.382641,-0.0563,0.7849,0.5071,0.94
3.384808,-0.0563,0.7829,0.4993,0.93
3.392321,-0.0583,0.7805,0.4944,0.93
3.395199,-0.0539,0.7829,0.4837,0.92
3.401310,-0.0500,0.7834,0.4842,0.92
3.404823,-0.0408,0.7917,0.4870,0.93
3.406189,-0.0369,0.7981,0.4909,0.94
3.414628,-0.0316,0.8098,0.5001,0.95
3.417796,-0.0184,0.8294,0.5283,0.98
3.423050,-0.0126,0.8303,0.5351,0.99
3.426222,-0.0028,0.8304,0.5521,1.00
3.428323,0.0006,0.8280,0.5614,1.00
3.430218,0.0040,0.8260,0.5702,1.00
3.433617,0.0070,0.8250,0.5765,1.01
3.434332,0.0114,0.8202,0.5839,1.01
3.436423,0.0173,0.8144,0.5912,1.01
3.438941,0.0222,0.8100,0.5995,1.01
3.440520,0.0270,0.8065,0.6097,1.01
3.445154,0.0329,0.8041,0.6199,1.02
3.445220,0.0358,0.8021,0.6312,1.02
3.446862,0.0368,0.8003,0.6395,1.03
3.448913,0.0397,0.7983,0.6492,1.03
3.450987,0.0402,0.7939,0.6536,1.03
3.456603,0.0398,0.7934,0.6609,1.03
3.459216,0.0398,0.7851,0.6619,1.03
3.461516,0.0403,0.7827,0.6600,1.02
3.463292,0.0398,0.7783,0.6585,1.02
3.467353,0.0422,0.7719,0.6581,1.02
3.467453,0.0437,0.7666,0.6561,1.01
3.470554,0.0428,0.7587,0.6557,1.00
3.471937,0.0399,0.7524,0.6572,1.00
3.474028,0.0345,0.7470,0.6567,1.00
3.479187,0.0296,0.7411,0.6577,0.99
3.479260,0.0223,0.7372,0.6588,0.99
3.479852,0.0170,0.7318,0.6568,0.98
3.482046,0.0096,0.7279,0.6569,0.98
3.483937,0.0043,0.7264,0.6534,0.98
3.486056,-0.0015,0.7249,0.6472,0.97
3.492301,-0.0059,0.7225,0.6398,0.97
3.496854,-0.0234,0.7019,0.5980,0.92
3.501790,-0.0264,0.6980,0.5888,0.91
3.504735,-0.0327,0.6857,0.5591,0.89
3.506967,-0.0347,0.6853,0.5479,0.88
3.511688,-0.0381,0.6857,0.5381,0.87
3.511752,-0.0396,0.6848,0.5303,0.87
3.513240,-0.0405,0.6872,0.5196,0.86
3.515040,-0.0415,0.6892,0.5128,0.86
3.517346,-0.0435,0.6911,0.5040,0.86
3.519144,-0.0454,0.6940,0.4982,0.86
3.523617,-0.0484,0.6975,0.4923,0.86
3.523690,-0.0494,0.7009,0.4869,0.85
3.525367,-0.0513,0.7033,0.4845,0.86
3.527897,-0.0548,0.7058,0.4850,0.86
3.529497,-0.0582,0.7077,0.4855,0.86
3.534949,-0.0596,0.7096,0.4884,0.86
3.535052,-0.0616,0.7125,0.4908,0.87
3.535824,-0.0640,0.7135,0.4966,0.87
3.538043,-0.0631,0.7135,0.4996,0.87
3.540129,-0.0611,0.7120,0.5049,0.88
3.546537,-0.0587,0.7101,0.5084,0.88
3.550231,-0.0552,0.7067,0.5332,0.89
3.552285,-0.0513,0.7043,0.5410,0.89
3.557516,-0.0479,0.7019,0.5454,0.89
3.560511,-0.0430,0.6965,0.5601,0.89
3.562715,-0.0415,0.6945,0.5640,0.90
3.568439,-0.0361,0.6945,0.5684,0.90
3.571102,-0.0313,0.6946,0.5844,0.91
3.573301,-0.0332,0.6975,0.5888,0.91
3.575004,-0.0332,0.7000,0.5941,0.92
3.578961,-0.0327,0.7014,0.5995,0.92
3.579308,-0.0347,0.7063,0.6039,0.93
3.581307,-0.0356,0.7073,0.6049,0.93
3.583307,-0.0361,0.7102,0.6024,0.93
3.585296,-0.0405,0.7136,0.6024,0.93
3.590530,-0.0449,0.7155,0.5995,0.93
3.590616,-0.0498,0.7199,0.5931,0.93
3.591604,-0.0557,0.7214,0.5858,0.93
3.593594,-0.0606,0.7248,0.5751,0.93
3.601552,-0.0650,0.7287,0.5634,0.92
3.604236,-0.0801,0.7291,0.5171,0.90
3.606840,-0.0845,0.7291,0.5040,0.89
3.608092,-0.0860,0.7261,0.4917,0.88
3.612937,-0.0899,0.7257,0.4796,0.87
3.613041,-0.0924,0.7257,0.4708,0.87
3.614402,-0.0938,0.7261,0.4610,0.87
3.616811,-0.0943,0.7261,0.4528,0.86
3.618560,-0.0943,0.7261,0.4469,0.86
3.624230,-0.0958,0.7271,0.4416,0.86
3.624318,-0.0968,0.7305,0.4362,0.86
3.624846,-0.0972,0.7335,0.4323,0.86
3.626837,-0.0963,0.7364,0.4289,0.86
3.629099,-0.0953,0.7398,0.4279,0.86
3.630873,-0.0939,0.7447,0.4283,0.86
3.635155,-0.0939,0.7481,0.4322,0.87
3.635253,-0.0929,0.7535,0.4336,0.87
3.639478,-0.0934,0.7623,0.4429,0.89
3.641140,-0.0929,0.7667,0.4453,0.89
3.646606,-0.0939,0.7711,0.4536,0.90
3.649727,-0.0925,0.7828,0.4765,0.92
3.651283,-0.0910,0.7843,0.4818,0.92
3.656192,-0.0891,0.7867,0.4906,0.93
3.656257,-0.0886,0.7872,0.4979,0.94
3.657569,-0.0856,0.7891,0.5062,0.94
3.659569,-0.0837,0.7897,0.5159,0.95
3.661736,-0.0808,0.7892,0.5267,0.95
3.663753,-0.0798,0.7912,0.5373,0.96
3.667295,-0.0788,0.7892,0.5461,0.96
3.667988,-0.0763,0.7868,0.5559,0.97
3.670159,-0.0758,0.7868,0.5632,0.97
3.672110,-0.0753,0.7868,0.5671,0.97
3.674113,-0.0748,0.7838,0.5710,0.97
3.678720,-0.0724,0.7809,0.5734,0.97
3.678794,-0.0739,0.7799,0.5754,0.97
3.680311,-0.0743,0.7775,0.5789,0.97
3.682477,-0.0758,0.7770,0.5798,0.97
3.684556,-0.0787,0.7746,0.5857,0.97
3.690625,-0.0817,0.7750,0.5862,0.98
3.692721,-0.0909,0.7725,0.5872,0.97
3.694817,-0.0943,0.7721,0.5843,0.97
3.700919,-0.1031,0.7716,0.5809,0.97
3.701124,-0.1070,0.7691,0.5804,0.97
3.703162,-0.1090,0.7672,0.5775,0.97
3.705427,-0.1129,0.7672,0.5751,0.97
3.707177,-0.1167,0.7642,0.5731,0.96
3.712726,-0.1211,0.7622,0.5668,0.96
3.715456,-0.1304,0.7544,0.5469,0.94
3.717556,-0.1314,0.7559,0.5395,0.94
3.719718,-0.1328,0.7544,0.5337,0.93
3.724061,-0.1318,0.7534,0.5288,0.93
3.724523,-0.1323,0.7549,0.5239,0.93
3.725820,-0.1299,0.7564,0.5220,0.93
3.728066,-0.1294,0.7583,0.5200,0.93
3.730110,-0.1265,0.7608,0.5205,0.93
3.735803,-0.1241,0.7632,0.5229,0.93
3.738384,-0.1231,0.7754,0.5390,0.95
3.740397,-0.1231,0.7793,0.5472,0.96
3.746215,-0.1217,0.7852,0.5521,0.97
3.746296,-0.1197,0.7876,0.5579,0.97
3.746626,-0.1183,0.7910,0.5648,0.98
3.748928,-0.1178,0.7940,0.5715,0.99
3.750705,-0.1168,0.7979,0.5779,0.99
3.752892,-0.1163,0.8042,0.5813,1.00
3.757130,-0.1163,0.8067,0.5822,1.00
3.757204,-0.1129,0.8116,0.5842,1.01
3.759046,-0.1119,0.8140,0.5871,1.01
3.761521,-0.1134,0.8170,0.5881,1.01
3.763687,-0.1134,0.8189,0.5895,1.02
3.771784,-0.1130,0.8228,0.5880,1.02
3.775576,-0.1101,0.8316,0.6026,1.03
3.780025,-0.1120,0.8326,0.6085,1.04
3.780142,-0.1115,0.8341,0.6133,1.04
3.781873,-0.1115,0.8365,0.6182,1.05
3.783905,-0.1105,0.8385,0.6230,1.05
3.785936,-0.1110,0.8390,0.6265,1.05
3.790444,-0.1081,0.8399,0.6304,1.06
3.790527,-0.1062,0.8385,0.6333,1.06
3.792148,-0.1032,0.8350,0.6362,1.05
3.794452,-0.1008,0.8326,0.6392,1.05
3.796205,-0.0978,0.8326,0.6455,1.06
3.801639,-0.0935,0.8302,0.6523,1.06
3.804695,-0.0793,0.8297,0.6664,1.07
3.806573,-0.0725,0.8307,0.6722,1.07
3.808644,-0.0666,0.8313,0.6776,1.07
3.812518,-0.0617,0.8337,0.6854,1.08
3.813046,-0.0564,0.8376,0.6907,1.09
3.815064,-0.0525,0.8410,0.6965,1.09
3.817564,-0.0476,0.8464,0.7014,1.10
3.819347,-0.0427,0.8469,0.7087,1.11
3.823557,-0.0403,0.8513,0.7155,1.11
3.823622,-0.0393,0.8582,0.7233,1.12
3.825461,-0.0394,0.8645,0.7281,1.13
3.827521,-0.0384,0.8709,0.7286,1.14
3.829760,-0.0335,0.8728,0.7271,1.14
3.835640,-0.0306,0.8738,0.7286,1.14
3.838006,-0.0253,0.8885,0.7256,1.15
3.840307,-0.0243,0.8929,0.7280,1.15
3.842208,-0.0233,0.8977,0.7260,1.15
3.846858,-0.0233,0.9021,0.7280,1.16
3.846978,-0.0253,0.9065,0.7308,1.16
3.850673,-0.0273,0.9114,0.7299,1.17
3.850733,-0.0292,0.9168,0.7304,1.17
3.852836,-0.0312,0.9197,0.7274,1.17
3.857590,-0.0322,0.9202,0.7235,1.17
3.857647,-0.0341,0.9226,0.7196,1.17
3.858660,-0.0351,0.9226,0.7147,1.17
3.860778,-0.0351,0.9212,0.7069,1.16
3.863153,-0.0351,0.9202,0.6977,1.16
3.868167,-0.0361,0.9148,0.6899,1.15
3.868241,-0.0361,0.9090,0.6792,1.14
3.869181,-0.0331,0.9026,0.6704,1.12
3.873409,-0.0385,0.9046,0.6578,1.12
3.875113,-0.0380,0.9036,0.6480,1.11
3.878968,-0.0385,0.9036,0.6392,1.11
3.879318,-0.0400,0.9041,0.6358,1.11
3.881494,-0.0414,0.9016,0.6295,1.10
3.883795,-0.0439,0.9030,0.6237,1.10
3.885911,-0.0483,0.9035,0.6173,1.10
3.891296,-0.0483,0.9060,0.6139,1.10
3.893895,-0.0497,0.9206,0.6056,1.10
3.896205,-0.0503,0.9294,0.6021,1.11
3.897961,-0.0518,0.9392,0.5982,1.11
3.901577,-0.0523,0.9470,0.5967,1.12
3.902231,-0.0547,0.9470,0.5977,1.12
3.904075,-0.0513,0.9533,0.6011,1.13
3.906439,-0.0430,0.9543,0.5947,1.13
3.908291,-0.0318,0.9475,0.5918,1.12
3.912215,-0.0298,0.9593,0.5991,1.13
3.912367,-0.0275,0.9646,0.6068,1.14
3.914639,-0.0250,0.9778,0.6160,1.16
3.916558,-0.0211,0.9847,0.6179,1.16
3.918725,-0.0177,0.9866,0.6218,1.17
3.924375,-0.0114,0.9872,0.6257,1.17
3.924456,-0.0041,0.9916,0.6296,1.17
3.924815,0.0032,0.9984,0.6388,1.19
3.926999,0.0037,1.0057,0.6588,1.20
3.929317,0.0032,1.0057,0.6798,1.21
3.930993,0.0047,1.0023,0.6948,1.22
3.935872,0.0081,0.9970,0.7017,1.22
3.935960,0.0125,0.9906,0.7086,1.22
3.937234,0.0218,0.9872,0.7129,1.22
3.939363,0.0286,0.9877,0.7158,1.22
3.941394,0.0374,0.9853,0.7251,1.22
3.946680,0.0423,0.9814,0.7363,1.23
3.946768,0.0467,0.9780,0.7495,1.23
3.949688,0.0623,0.9678,0.7592,1.23
3.952004,0.0678,0.9610,0.7631,1.23
3.957168,0.0751,0.9527,0.7675,1.23
3.960170,0.0848,0.9381,0.7885,1.23
3.962427,0.0888,0.9356,0.7934,1.23
3.964033,0.0931,0.9293,0.7983,1.23
3.968294,0.0961,0.9254,0.8032,1.23
3.968366,0.0971,0.9215,0.8071,1.23
3.970272,0.0991,0.9156,0.8081,1.23
3.972342,0.1000,0.9107,0.8081,1.22
3.974446,0.1015,0.9039,0.8057,1.22
3.979235,0.1030,0.8990,0.8032,1.21
3.979300,0.1054,0.8951,0.7989,1.20
3.980786,0.1049,0.8897,0.7926,1.20
3.982693,0.1074,0.8834,0.7868,1.19
3.985053,0.1074,0.8809,0.7809,1.18
3.986825,0.1065,0.8761,0.7697,1.17
3.991193,0.1065,0.8731,0.7595,1.16
3.991264,0.1040,0.8678,0.7488,1.15
3.993087,0.1045,0.8648,0.7361,1.14
3.995541,0.1006,0.8609,0.7230,1.13
3.997269,0.1011,0.8580,0.7103,1.12
4.001813,0.0996,0.8541,0.6947,1.11
4.001934,0.0947,0.8512,0.6821,1.09
4.003471,0.0928,0.8492,0.6679,1.08
4.005514,0.0918,0.8477,0.6528,1.07
4.007703,0.0903,0.8457,0.6387,1.06
4.014173,0.0889,0.8438,0.6256,1.05
4.018306,0.0923,0.8399,0.5870,1.03
4.019968,0.0938,0.8404,0.5782,1.02
4.024134,0.0961,0.8419,0.5729,1.02
4.024214,0.0976,0.8414,0.5670,1.02
4.026234,0.0996,0.8399,0.5641,1.02
4.028325,0.1010,0.8409,0.5621,1.02
4.030262,0.1025,0.8385,0.5602,1.01
4.034881,0.1025,0.8375,0.5612,1.01
4.034938,0.1010,0.8360,0.5616,1.01
4.036591,0.1030,0.8326,0.5607,1.01
4.038679,0.1035,0.8297,0.5612,1.01
4.040997,0.1030,0.8267,0.5602,1.00
4.042773,0.1045,0.8219,0.5583,1.00
4.046874,0.1045,0.8184,0.5558,0.99
4.046974,0.1079,0.8180,0.5544,0.99
4.048944,0.1074,0.8184,0.5491,0.99
4.051619,0.1084,0.8199,0.5427,0.99
4.053007,0.1079,0.8165,0.5373,0.98
4.057662,0.1025,0.8111,0.5364,0.98
4.057743,0.1079,0.8160,0.5281,0.98
4.059486,0.1083,0.8180,0.5183,0.97
4.061432,0.1088,0.8219,0.5100,0.97
4.063729,0.1098,0.8243,0.5051,0.97
4.068344,0.1103,0.8287,0.4983,0.97
4.068402,0.1083,0.8321,0.4890,0.97
4.069928,0.1054,0.8336,0.4787,0.97
4.071835,0.1030,0.8350,0.4719,0.96
4.074126,0.0991,0.8375,0.4632,0.96
4.075787,0.0957,0.8360,0.4534,0.96
4.080244,0.0947,0.8360,0.4456,0.95
4.080337,0.0922,0.8365,0.4364,0.95
4.082090,0.0893,0.8345,0.4315,0.94
4.084239,0.0878,0.8316,0.4276,0.94
4.086094,0.0864,0.8281,0.4237,0.93
4.090595,0.0859,0.8242,0.4208,0.93
4.090663,0.0839,0.8203,0.4194,0.93
4.094096,0.0811,0.8145,0.4189,0.92
4.095253,0.0767,0.8081,0.4189,0.91
4.096655,0.0737,0.8051,0.4214,0.91
4.102564,0.0718,0.7993,0.4229,0.91
4.105571,0.0611,0.7851,0.4366,0.90
4.106793,0.0591,0.7797,0.4396,0.90
4.109151,0.0587,0.7739,0.4421,0.89
4.112683,0.0587,0.7690,0.4440,0.89
4.113129,0.0582,0.7661,0.4474,0.89
4.115178,0.0582,0.7627,0.4538,0.89
4.117307,0.0592,0.7612,0.4616,0.89
4.123824,0.0612,0.7573,0.4758,0.90
4.126168,0.0598,0.7563,0.4855,0.90
4.129903,0.0549,0.7597,0.4972,0.91
4.131942,0.0510,0.7602,0.5021,0.91
4.136166,0.0480,0.7602,0.5069,0.91
4.136258,0.0466,0.7577,0.5109,0.92
4.137645,0.0432,0.7543,0.5148,0.91
4.139936,0.0402,0.7553,0.5202,0.92
4.142170,0.0378,0.7528,0.5221,0.92
4.147641,0.0339,0.7509,0.5221,0.92
4.150187,0.0295,0.7465,0.5163,0.91
4.152211,0.0247,0.7475,0.5095,0.90
4.154230,0.0217,0.7469,0.5041,0.90
4.158585,0.0217,0.7440,0.4920,0.89
4.158677,0.0222,0.7386,0.4783,0.88
4.160593,0.0193,0.7362,0.4686,0.87
4.162610,0.0168,0.7347,0.4618,0.87
4.164531,0.0120,0.7337,0.4535,0.86
4.169191,0.0110,0.7308,0.4399,0.85
4.169276,0.0085,0.7264,0.4292,0.84
4.170796,0.0076,0.7235,0.4199,0.84
4.173206,0.0067,0.7191,0.4156,0.83
4.175164,0.0027,0.7171,0.4087,0.83
4.190869,0.0008,0.7161,0.4038,0.82
4.193619,0.0153,0.7352,0.3847,0.83
4.195646,0.0173,0.7415,0.3896,0.84
4.197687,0.0173,0.7503,0.3959,0.85
4.201915,0.0183,0.7523,0.4012,0.85
4.202188,0.0212,0.7537,0.4066,0.86
4.203890,0.0212,0.7542,0.4154,0.86
4.206422,0.0202,0.7576,0.4251,0.87
4.208077,0.0212,0.7562,0.4344,0.87
4.213778,0.0183,0.7552,0.4441,0.88
4.216347,0.0188,0.7489,0.4622,0.88
4.218264,0.0183,0.7440,0.4646,0.88
4.220415,0.0173,0.7391,0.4711,0.88
4.224395,0.0168,0.7337,0.4759,0.87
4.224696,0.0169,0.7279,0.4779,0.87
4.226593,0.0154,0.7205,0.4798,0.87
4.230581,0.0154,0.7127,0.4784,0.86
4.231247,0.0140,0.7078,0.4789,0.85
4.235107,0.0131,0.7010,0.4780,0.85
4.235203,0.0092,0.6971,0.4775,0.85
4.237503,0.0062,0.6937,0.4790,0.84
4.239315,0.0028,0.6893,0.4781,0.84
4.241503,-0.0011,0.6853,0.4771,0.84
4.247312,-0.0030,0.6799,0.4762,0.83
4.250124,-0.0137,0.6736,0.4743,0.82
4.252407,-0.0162,0.6721,0.4743,0.82
4.253898,-0.0176,0.6712,0.4728,0.82
4.258651,-0.0186,0.6702,0.4714,0.82
4.258730,-0.0191,0.6702,0.4704,0.82
4.260323,-0.0191,0.6702,0.4704,0.82
4.262589,-0.0196,0.6726,0.4709,0.82
4.264075,-0.0201,0.6726,0.4723,0.82
4.269131,-0.0196,0.6755,0.4758,0.83
4.269220,-0.0191,0.6765,0.4762,0.83
4.270441,-0.0211,0.6775,0.4767,0.83
4.272509,-0.0211,0.6799,0.4747,0.83
4.274784,-0.0191,0.6829,0.4742,0.83
4.276623,-0.0181,0.6848,0.4713,0.83
4.280941,-0.0176,0.6873,0.4713,0.83
4.281036,-0.0176,0.6897,0.4698,0.83
4.282940,-0.0172,0.6921,0.4703,0.84
4.285219,-0.0177,0.6931,0.4679,0.84
4.286964,-0.0211,0.6961,0.4654,0.84
4.290419,-0.0206,0.6985,0.4620,0.84
4.291221,-0.0236,0.6995,0.4571,0.84
4.295570,-0.0265,0.7072,0.4474,0.84
4.297232,-0.0294,0.7116,0.4410,0.84
4.302986,-0.0309,0.7141,0.4386,0.84
4.305553,-0.0363,0.7229,0.4239,0.84
4.307902,-0.0383,0.7258,0.4200,0.84
4.309792,-0.0392,0.7268,0.4176,0.84
4.313946,-0.0402,0.7272,0.4142,0.84
4.314073,-0.0388,0.7253,0.4137,0.84
4.315983,-0.0383,0.7243,0.4103,0.83
4.318292,-0.0402,0.7229,0.4103,0.83
4.319968,-0.0397,0.7224,0.4083,0.83
4.324734,-0.0392,0.7199,0.4093,0.83
4.324813,-0.0383,0.7224,0.4098,0.83
4.326310,-0.0382,0.7219,0.4127,0.83
4.328313,-0.0378,0.7233,0.4171,0.84
4.330513,-0.0353,0.7238,0.4200,0.84
4.336137,-0.0314,0.7268,0.4248,0.84
4.336203,-0.0295,0.7297,0.4322,0.85
4.336596,-0.0275,0.7341,0.4375,0.86
4.338969,-0.0226,0.7381,0.4463,0.86
4.341141,-0.0212,0.7429,0.4521,0.87
4.342718,-0.0178,0.7503,0.4623,0.88
4.347619,-0.0159,0.7571,0.4701,0.89
4.347720,-0.0125,0.7649,0.4788,0.90
4.349063,-0.0066,0.7742,0.4880,0.92
4.351131,-0.0027,0.7821,0.4992,0.93
4.353113,-0.0023,0.7894,0.5099,0.94
4.359104,0.0012,0.7972,0.5235,0.95
4.359209,0.0021,0.8040,0.5357,0.97
4.359496,0.0040,0.8119,0.5469,0.98
4.361518,0.0045,0.8172,0.5595,0.99
4.365584,0.0045,0.8289,0.5775,1.01
4.370261,0.0016,0.8348,0.5858,1.02
4.374177,-0.0013,0.8465,0.6057,1.04
4.375909,-0.0033,0.8485,0.6101,1.05
4.381244,-0.0033,0.8499,0.6106,1.05
4.384248,-0.0092,0.8465,0.5984,1.04
4.386311,-0.0082,0.8441,0.5960,1.03
4.392421,-0.0101,0.8431,0.5897,1.03
4.394610,-0.0189,0.8343,0.5595,1.00
4.396913,-0.0219,0.8308,0.5512,1.00
4.398922,-0.0267,0.8269,0.5435,0.99
4.402850,-0.0316,0.8225,0.5357,0.98
4.402923,-0.0360,0.8195,0.5245,0.97
4.404948,-0.0413,0.8156,0.5177,0.97
4.407501,-0.0482,0.8147,0.5099,0.96
4.414417,-0.0579,0.8166,0.5031,0.96
4.417284,-0.0682,0.8229,0.4899,0.96
4.419570,-0.0701,0.8239,0.4821,0.96
4.425691,-0.0696,0.8249,0.4758,0.95
4.430226,-0.0589,0.8336,0.4753,0.96
4.431818,-0.0546,0.8361,0.4791,0.97
4.436044,-0.0536,0.8396,0.4806,0.97
4.436161,-0.0507,0.8425,0.4855,0.97
4.438588,-0.0477,0.8454,0.4883,0.98
4.440340,-0.0453,0.8527,0.4936,0.99
4.442642,-0.0424,0.8601,0.5015,1.00
4.447350,-0.0380,0.8615,0.5043,1.00
4.450445,-0.0161,0.8684,0.5330,1.02
4.452824,-0.0082,0.8709,0.5423,1.03
4.455466,-0.0024,0.8748,0.5520,1.03
4.459369,0.0044,0.8783,0.5617,1.04
4.459445,0.0068,0.8841,0.5739,1.05
4.460864,0.0103,0.8885,0.5826,1.06
4.462854,0.0137,0.8929,0.5914,1.07
4.465060,0.0186,0.8954,0.6011,1.08
4.469338,0.0244,0.8969,0.6099,1.08
4.469391,0.0283,0.8998,0.6201,1.09
4.471147,0.0317,0.9003,0.6347,1.10
4.473344,0.0346,0.9027,0.6455,1.11
4.475376,0.0395,0.9052,0.6576,1.12
4.480940,0.0434,0.9057,0.6713,1.13
4.485397,0.0546,0.9087,0.6995,1.15
4.486416,0.0610,0.9077,0.7048,1.15
4.492597,0.0664,0.9073,0.7127,1.16
4.495922,0.0781,0.9146,0.7291,1.17
4.498144,0.0771,0.9175,0.7340,1.18
4.503560,0.0785,0.9219,0.7374,1.18
4.506383,0.0746,0.9341,0.7447,1.20
4.508560,0.0731,0.9395,0.7501,1.20
4.514733,0.0687,0.9444,0.7500,1.21
4.519159,0.0472,0.9585,0.7490,1.22
4.520752,0.0409,0.9570,0.7418,1.21
4.525763,0.0355,0.9551,0.7349,1.21
4.529162,0.0141,0.9511,0.7092,1.19
4.531504,0.0068,0.9481,0.7005,1.18
4.537977,0.0004,0.9442,0.6897,1.17
